Datetime,ZoneMeanAirTemperature 1,ZoneMeanAirTemperature 2,ZoneMeanAirTemperature 3,ZoneMeanAirTemperature 4,ZoneMeanAirTemperature 5,Environment,HeatInput 1,HeatInput 2,HeatInput 3,HeatInput 4,HeatInput 5,Total Solar Radiation
21-Jan-2021 19:45:00,23.2445399573372,22.4080962167158,20.0887483658951,18.7145490232155,18.8315267957464,4.975,4200,4200,0,0,0,0
21-Jan-2021 20:00:00,23.4539436660112,22.7567305455621,20.041512215286,18.6480435552175,18.7197886766992,4.8,0,4200,0,0,0,0
21-Jan-2021 20:15:00,20.7716628796969,22.9907383957249,20.0018962272609,18.5881503639708,18.6302442334759,4.625,0,4200,4200,0,0,0
21-Jan-2021 20:30:00,20.3763476434586,23.1598425693363,22.2000511354309,18.5334940793908,18.5560029138205,4.45,0,0,4200,0,0,0
21-Jan-2021 20:45:00,20.1045814775601,20.4661050491504,22.4989798467502,18.4842737041431,18.4936316044664,4.275,0,0,0,0,0,0
21-Jan-2021 21:00:00,19.9038975301472,20.0675302629084,20.4573098389987,18.439757382233,18.4400962856474,4.1,0,0,0,0,0,0
21-Jan-2021 21:15:00,19.7486552418194,19.7935452658363,20.2550346881069,18.3974643784016,18.39173375092,4,0,0,4200,0,0,0
21-Jan-2021 21:30:00,19.6255451327047,19.5915414885553,22.3546151466897,18.3576372133508,18.3483973925216,3.9,0,0,4200,0,0,0
21-Jan-2021 21:45:00,19.5256574718584,19.4374553060806,22.5882079701696,18.320276963902,18.308861866482,3.8,0,4200,4200,0,1800,0
21-Jan-2021 22:00:00,19.4434050538241,22.1382871731657,22.7358440914311,18.2856964229684,20.7164920577456,3.7,4200,4200,4200,0,1800,0
21-Jan-2021 22:15:00,22.1960794817595,22.5399281207658,22.8379363943785,18.253795449519,21.0703174428597,3.675,0,0,0,0,0,0
21-Jan-2021 22:30:00,19.8159871354823,19.99380500949,20.6808376701076,18.2252207401633,18.8639532753211,3.65,4200,4200,0,0,0,0
21-Jan-2021 22:45:00,22.4405233404301,22.5173623910814,20.4063659014811,18.196552795385,18.6439790329543,3.625,0,0,4200,0,0,0
21-Jan-2021 23:00:00,19.9840435483966,19.9924526184739,22.4603984646899,18.1670126391454,18.4983089247994,3.6,0,0,0,0,0,0
21-Jan-2021 23:15:00,19.7372590540862,19.6978322989023,20.4308138808445,18.1379260378868,18.3932081423612,3.625,0,0,4200,6600,0,0
21-Jan-2021 23:30:00,19.5704822392035,19.4970005591267,22.4595231637425,21.0535225640281,18.3140244712071,3.65,0,0,0,0,0,0
21-Jan-2021 23:45:00,19.4458768885621,19.3478865200876,20.4207022289178,18.620146008252,18.2528574299968,3.675,0,0,4200,6600,1800,0
22-Jan-2021 00:00:00,19.3479365900018,19.2322008053908,22.4461786672596,21.3817899379371,20.646839683649,3.7,0,0,0,0,0,0
22-Jan-2021 00:15:00,19.2685374364033,19.139922591009,20.4066497074636,18.8578627098602,18.5495842397949,3.8,0,0,4200,6600,0,0
22-Jan-2021 00:30:00,19.2030769671066,19.0651242186539,22.4325169576276,21.5596656543853,18.3959457512769,3.9,0,4200,0,0,0,0
22-Jan-2021 00:45:00,19.1474188929013,21.8237905267652,20.3933177684249,18.9939513975263,18.2969911107093,4,0,0,4200,6600,0,0
22-Jan-2021 01:00:00,19.0990334511175,19.4464765253288,22.4204353485403,21.6647466443742,18.2257112718206,4.1,0,4200,0,0,0,0
22-Jan-2021 01:15:00,19.0563538153557,22.0746360616844,20.3829593861223,19.0763656739179,18.1722725610033,4.2,0,0,4200,6600,0,0
22-Jan-2021 01:30:00,19.0177048229936,19.6222765401001,22.4115043510992,21.7304513286433,18.1295108964245,4.3,0,4200,0,0,1800,0
22-Jan-2021 01:45:00,18.9823675590018,22.2009591406186,20.3752081729883,19.1297287471246,20.5386836220038,4.4,0,0,0,6600,0,0
