Datetime,ZoneMeanAirTemperature 1,ZoneMeanAirTemperature 2,ZoneMeanAirTemperature 3,ZoneMeanAirTemperature 4,ZoneMeanAirTemperature 5,Environment,HeatInput 1,HeatInput 2,HeatInput 3,HeatInput 4,HeatInput 5,Total Solar Radiation
21-Jan-2021 19:45:00,21.6245906904866,18.9507267422542,21.5072373039813,18.988603747273,18.7816158091219,4.975,0,4200,0,6600,0,0
21-Jan-2021 20:00:00,19.0709131312062,21.4455698489366,19.4801785651649,21.6091849254765,18.5949620151479,4.8,4200,4200,4200,0,0,0
21-Jan-2021 20:15:00,21.5777272100625,21.7227616622396,21.5194684974341,18.9842420668948,18.4594368556183,4.625,0,0,0,0,1800,0
21-Jan-2021 20:30:00,19.0404024776393,19.0922400208946,19.4935393095839,18.6671638775612,20.8000413744163,4.45,4200,4200,0,0,0,0
21-Jan-2021 20:45:00,21.5568216313212,21.5574600662852,19.297647816135,18.4500343425789,18.6606691060642,4.275,0,0,0,6600,0,0
21-Jan-2021 21:00:00,19.0238643784199,18.991201692583,19.1702221349845,21.2304774247966,18.4711545087744,4.1,4200,4200,0,6600,1800,0
21-Jan-2021 21:15:00,21.5421362022338,21.4869095852609,19.0811496394034,21.6403507266624,20.7857376757761,4,0,4200,0,0,1800,0
21-Jan-2021 21:30:00,19.0116806753806,21.7618704585404,19.0186036059145,18.977788614381,21.0789526971164,3.9,4200,0,0,6600,1800,0
21-Jan-2021 21:45:00,21.5328650899967,19.1268947650772,18.9718570920973,21.5913790558344,21.2722464645687,3.8,0,4200,0,0,1800,0
21-Jan-2021 22:00:00,19.0033282274841,21.5879447437026,18.9358416541385,18.9609681949561,21.4087388908317,3.7,0,0,0,6600,1800,0
21-Jan-2021 22:15:00,18.7035219179846,19.0181205218023,18.9060781014706,21.5829147043017,21.5085250326027,3.675,0,0,0,0,0,0
21-Jan-2021 22:30:00,18.498564219551,18.6910974737758,18.8802849202398,18.957381175147,19.1423281587551,3.65,0,0,0,0,0,0
21-Jan-2021 22:45:00,18.3452656713727,18.4656070303139,18.8545938740363,18.6381766411285,18.8155347340706,3.625,0,4200,0,0,0,0
21-Jan-2021 23:00:00,18.2260007600561,21.1186315116901,18.8276302272372,18.4185458161091,18.5958492460815,3.6,0,0,0,0,0,0
21-Jan-2021 23:15:00,18.1307672561669,18.665189748188,18.8006348162383,18.2535556986207,18.4371623640037,3.625,4200,0,0,0,0,0
21-Jan-2021 23:30:00,20.874406809149,18.4166000659034,18.7734446299354,18.1258455237404,18.3182409118097,3.65,0,0,0,6600,0,0
21-Jan-2021 23:45:00,18.4854367673017,18.2468730969112,18.746863171063,20.9673796375876,18.2253476315868,3.675,4200,4200,0,0,0,0
22-Jan-2021 00:00:00,21.1038634583433,20.9406210675509,18.7223932091812,18.4773840047021,18.1515813483628,3.7,0,0,0,6600,0,0
22-Jan-2021 00:15:00,18.6442424502857,18.5178997649173,18.7005583687617,21.1954753065274,18.0908450711674,3.8,0,0,0,0,0,0
22-Jan-2021 00:30:00,18.3969417328971,18.2930638364769,18.6804790614322,18.6380540461145,18.0416703780095,3.9,4200,4200,0,0,1800,0
22-Jan-2021 00:45:00,21.0514842379246,20.9621684602027,18.6595657704284,18.3686768042413,20.4428073809104,4,0,0,0,0,0,0
22-Jan-2021 01:00:00,18.6048876530235,18.5254196120612,18.6394905630476,18.186846069404,18.3477723727765,4.1,0,0,0,0,1800,0
