Datetime,ZoneMeanAirTemperature 1,ZoneMeanAirTemperature 2,ZoneMeanAirTemperature 3,ZoneMeanAirTemperature 4,ZoneMeanAirTemperature 5,Environment,HeatInput 1,HeatInput 2,HeatInput 3,HeatInput 4,HeatInput 5
22-Jan-2008 10:15:00,8.65313470939837,11.7387728044651,11.1900642528582,8.81756774225419,10.9935047194071,-10,0,4200,0,0,1800
22-Jan-2008 10:30:00,8.42490286618066,11.6194295525437,11.1254738007307,8.65454991704042,10.8728399724006,20,0,0,0,6600,0
22-Jan-2008 10:45:00,11.8685224695384,12.3016344963851,12.3549098004248,14.8882163662698,12.3970088578703,20,0,0,0,6600,0
22-Jan-2008 11:00:00,12.1696954140063,12.3542102078522,12.4419205750528,15.5079098032079,12.5147633287472,20,0,0,0,6600,0
22-Jan-2008 11:15:00,12.283320931251,12.3767944152623,12.477365010654,15.7580665560567,12.5661747721589,20,4200,4200,0,6600,0
22-Jan-2008 11:30:00,15.1546814666958,15.2117744856103,12.4972349670522,15.8817621657256,12.5964374867133,20,4200,4200,0,6600,0
22-Jan-2008 11:45:00,15.4722302859387,15.5138977940043,12.5152247111711,15.9571952486201,12.6196077881407,20,4200,4200,4200,6600,0
22-Jan-2008 12:00:00,15.6178237153901,15.6523407132675,14.7034991702502,16.0138932655782,12.6406748159844,20,4200,4200,4200,0,0
22-Jan-2008 12:15:00,15.7049595423047,15.7356849541725,14.9251917401144,13.134670005444,12.662173351608,20,4200,4200,4200,0,0
22-Jan-2008 12:30:00,15.7708255934535,15.799162250457,15.0381457733549,12.8713978618004,12.6832263981727,-10,4200,4200,0,0,0
22-Jan-2008 12:45:00,12.2741494234046,12.3007036936934,11.6656812466101,9.39578285795655,8.64188831633171,-10,4200,4200,0,0,1800
22-Jan-2008 13:00:00,11.9588022890736,11.9838496228531,11.3936183596489,9.00590004028839,10.7615227612012,-10,4200,4200,0,0,1800
22-Jan-2008 13:15:00,11.8441910528623,11.8678669217132,11.2768106221266,8.84141131605836,10.8322705724544,-10,4200,4200,0,0,1800
22-Jan-2008 13:30:00,11.7975791484197,11.819958803657,11.2142095130935,8.75503843907554,10.8454627934508,-10,4200,0,0,0,1800
22-Jan-2008 13:45:00,11.7760736770333,8.97619243423533,11.171081537529,8.69851901124485,10.839260372203,-10,4200,0,0,0,1800
22-Jan-2008 14:00:00,11.7632096110294,8.67289994796067,11.1337462834631,8.653721738714,10.8255948642562,-10,0,4200,0,0,1800
22-Jan-2008 14:15:00,8.93187538869579,11.3583881553808,11.0975008379503,8.61363694185608,10.8089003514974,-10,0,4200,0,0,1800
22-Jan-2008 14:30:00,8.63292608385762,11.5706187276417,11.0612883361869,8.57549182690345,10.790890149434,-10,0,4200,0,0,1800
22-Jan-2008 14:45:00,8.49916234816003,11.6401547358098,11.024995541237,8.53817065013256,10.7722545192731,-10,0,4200,0,6600,1800
22-Jan-2008 15:00:00,8.42314075760975,11.6607100841502,10.9890733962211,11.4310779462205,10.7535557335561,-10,0,4200,0,6600,1800
22-Jan-2008 15:15:00,8.3693791346836,11.66247518728,10.955733126188,11.7068373213314,10.7364788015682,-10,0,4200,0,6600,1800
22-Jan-2008 15:30:00,8.32449124819819,11.6567536403763,10.9253314442775,11.8050117765508,10.721356384654,-10,0,4200,0,6600,0
22-Jan-2008 15:45:00,8.28327907815713,11.6479161785633,10.8967652388161,11.8415755802894,8.22735331214673,-10,0,4200,0,6600,0
22-Jan-2008 16:00:00,8.24367552768175,11.6377034065128,10.8686734884095,11.8538237679403,7.98547063076281,-10,0,4200,4200,6600,0
22-Jan-2008 16:15:00,8.20508379822022,11.6270705715263,13.0087671187594,11.8561630695515,7.87146049793518,-10,0,4200,4200,0,0
22-Jan-2008 16:30:00,8.1684771631035,11.6176378859923,13.180294771475,8.92585183014375,7.80381039163494,-10,4200,4200,4200,0,0
22-Jan-2008 16:45:00,10.9550247742432,11.6098368003489,13.2421131543274,8.61268216740825,7.75309335598687,-10,4200,4200,4200,0,0
22-Jan-2008 17:00:00,11.2119458316135,11.6038163802595,13.2633456423056,8.47738253003692,7.70807507926859,-10,4200,4200,4200,0,0
22-Jan-2008 17:15:00,11.3054288098847,11.5992169987538,13.2694527109933,8.40376553875,7.66507273857116,-10,4200,4200,4200,0,0
22-Jan-2008 17:30:00,11.3420749257371,11.5953940592808,13.2697424034984,8.35397511012421,7.62290906721023,-10,4200,4200,4200,0,0
22-Jan-2008 17:45:00,11.3568554435005,11.5918908866219,13.2676678700495,8.31370200295977,7.58120670664326,-10,4200,4200,0,0,0
22-Jan-2008 18:00:00,11.3626535715544,11.5882128276836,11.0962720998377,8.27712118312287,7.53961843380438,-10,4200,0,0,0,0
22-Jan-2008 18:15:00,11.3631079560977,8.76178008385095,10.8921656623073,8.24063425846817,7.49693360069557,-10,4200,0,0,0,1800
22-Jan-2008 18:30:00,11.3593368218578,8.46444202207789,10.7936357039827,8.20319968454197,9.93314559300057,-10,4200,0,0,0,1800
22-Jan-2008 18:45:00,11.3526536240306,8.33006018278644,10.7330225244113,8.1655135919504,10.1171894858123,-10,0,4200,0,0,1800
22-Jan-2008 19:00:00,8.5232661504853,11.0732430529614,10.6868228458106,8.12803973627735,10.1736229351901,-10,0,4200,0,6600,1800
22-Jan-2008 19:15:00,8.22474748829937,11.3063530297056,10.6466773308978,11.0206864879047,10.1851998788262,-10,0,4200,0,6600,1800
22-Jan-2008 19:30:00,8.09090298374632,11.3829499054576,10.6113984433251,11.2962217181406,10.1815034581438,-10,0,4200,0,6600,0
22-Jan-2008 19:45:00,8.01466497266023,11.405270935425,10.5799091675842,11.394170090312,7.69310372376656,-10,4200,0,0,6600,0
22-Jan-2008 20:00:00,10.781706847578,8.58575068880498,10.5501652364128,11.4301599511981,7.45486165294228,-10,4200,0,0,6600,0
22-Jan-2008 20:15:00,11.025884975315,8.28977727115506,10.5210389118993,11.4418328038635,7.34359268814455,20,4200,0,0,6600,0
22-Jan-2008 20:30:00,14.6628958482207,11.7099019080183,11.7678227337157,14.8331878350713,11.3383975777779,20,4200,0,0,0,0
22-Jan-2008 20:45:00,15.0575813044391,12.0004310558627,11.865602273681,12.2648289515825,11.6671066597492,20,4200,0,0,0,0
22-Jan-2008 21:00:00,15.2267613913447,12.1089363340134,11.9069284478611,12.1090841535874,11.796330498939,20,4200,0,0,0,0
22-Jan-2008 21:15:00,15.3175339890286,12.156424376048,11.9284056146289,12.0610132862404,11.8554254415684,20,4200,0,0,0,0
22-Jan-2008 21:30:00,15.37853140202,12.1813954564937,11.942665816836,12.0479917601436,11.8882309887285,20,4200,0,0,0,0
22-Jan-2008 21:45:00,15.4279283706232,12.1979848596221,11.9543375466111,12.0485179279784,11.9110522000199,20,4200,0,0,0,0
22-Jan-2008 22:00:00,15.4727023344772,12.2115204199073,11.9651523169405,12.0545915649189,11.9300952036154,20,0,0,0,6600,1800
22-Jan-2008 22:15:00,12.6944532375016,12.2239265604428,11.9760102131416,14.9930478326898,14.4281536842126,-10,0,0,0,6600,1800
22-Jan-2008 22:30:00,8.89207673244134,8.68099524186148,10.7128415313429,11.9263041515254,10.6150182814721,20,0,0,0,6600,1800
22-Jan-2008 22:45:00,11.993901116186,11.8775282033357,11.8759978028347,15.0983670299009,14.4205660238428,20,0,4200,0,6600,1800
22-Jan-2008 23:00:00,12.1707123689885,14.9125379030211,11.9459668455182,15.3868062608944,14.7038351538867,20,0,4200,0,0,1800
22-Jan-2008 23:15:00,12.2363236622832,15.2824414067182,11.9809512135124,12.5882870780808,14.8367922031006,20,0,4200,0,0,1800
22-Jan-2008 23:30:00,12.2681902611587,15.444667717787,12.0039897052701,12.3547655519513,14.9168185153445,20,4200,4200,0,0,1800
22-Jan-2008 23:45:00,15.1094039913722,15.5337686873402,12.0220556054953,12.2790581453336,14.9757681374319,20,0,0,4200,0,1800
23-Jan-2008 00:00:00,12.5945234659132,12.7746297891305,14.2072074890404,12.2574062947905,15.0262718463204,-10,0,0,4200,0,1800
23-Jan-2008 00:15:00,8.89144221168668,8.9827752250754,13.1463369180293,8.86851338943859,11.0134096580348,-10,0,0,4200,0,1800
23-Jan-2008 00:30:00,8.48173740926755,8.53807339551281,13.1241691683256,8.51542366563165,10.6833941134678,-10,0,0,4200,0,1800
23-Jan-2008 00:45:00,8.31148011907887,8.35338523959185,13.1150412862901,8.36985540808038,10.557985496383,-10,0,0,4200,0,1800
23-Jan-2008 01:00:00,8.22458073149709,8.2601517175856,13.1071063346038,8.29559845395065,10.5034913119968,-10,0,0,0,0,0
23-Jan-2008 01:15:00,8.16905001661142,8.2015581772858,10.9299553351102,8.24817090874384,7.99479899606357,20,4200,0,0,0,0
23-Jan-2008 01:30:00,14.4996856672694,11.7094722289022,11.9952835405342,11.5987971702325,11.8070743950876,20,0,0,0,6600,0
23-Jan-2008 01:45:00,12.2953302230066,12.0357800325201,12.0196506975055,14.8554229466839,12.0661783848163,20,0,0,0,6600,0
23-Jan-2008 02:00:00,12.2547735646379,12.1595362787268,12.031170822676,15.2920118615747,12.1681798338143,20,0,0,0,0,0
23-Jan-2008 02:15:00,12.2516361955374,12.2135557875786,12.0419848481523,12.5517960346541,12.2183139906038,-10,0,0,0,0,0
23-Jan-2008 02:30:00,8.70327738271909,8.68696965777628,10.7761000729955,8.95154040501543,8.18739991570483,-10,0,0,4200,0,0
23-Jan-2008 02:45:00,8.34450735068039,8.33661827015643,12.8256249228572,8.52094324768441,7.83114525149108,-10,0,0,4200,0,0
23-Jan-2008 03:00:00,8.19249676821979,8.18783650355555,12.9600658454434,8.34291294152253,7.67712427063228,-10,0,0,4200,0,0
23-Jan-2008 03:15:00,8.1126807002868,8.10918252164787,13.0037519107584,8.25417254671066,7.59402261799997,-10,0,4200,4200,0,0
23-Jan-2008 03:30:00,8.06071557901621,10.878553626228,13.0137289485861,8.19998439467185,7.53756119961864,-10,0,4200,4200,0,0
23-Jan-2008 03:45:00,8.02052484625841,11.1275582894376,13.0119567630603,8.15950502828745,7.49138896209371,-10,4200,4200,4200,0,0
23-Jan-2008 04:00:00,10.8068677136292,11.2167484123251,13.0067742016912,8.12457409557397,7.44931966369148,-10,4200,4200,0,0,0
23-Jan-2008 04:15:00,11.0644881909452,11.2510345413542,10.8337039475093,8.09168128244854,7.40874439206646,-10,4200,0,4200,0,0
23-Jan-2008 04:30:00,11.1575929159166,8.4424849929992,12.7980049603271,8.05838327171194,7.36778919406556,-10,4200,0,4200,0,0
23-Jan-2008 04:45:00,11.1929254304403,8.15678201850188,12.9008855323054,8.02530572341849,7.32714745811396,-10,4200,0,4200,0,0
23-Jan-2008 05:00:00,11.206029624763,8.03264201816071,12.9343174379342,7.99308601753548,7.28735762107527,-10,4200,0,4200,0,0
23-Jan-2008 05:15:00,11.2102427550507,7.96482890923492,12.9424837456784,7.96153582819819,7.24825826339418,-10,4200,0,4200,0,0
23-Jan-2008 05:30:00,11.2107218691099,7.91870066736375,12.9409303373127,7.93039307165652,7.20963626379583,-10,4200,0,4200,6600,0
23-Jan-2008 05:45:00,11.2095179931398,7.88119697208908,12.9358784062177,10.8293442322886,7.17162527559774,20,4200,4200,4200,6600,0
23-Jan-2008 06:00:00,14.7618691177286,14.2226590911865,14.2076072720562,14.5006733961249,11.1967838020208,20,0,4200,4200,6600,0
23-Jan-2008 06:15:00,12.3073555917714,14.8484995454285,14.3339707472476,14.9687191666571,11.5412835476213,20,0,4200,4200,6600,1800
23-Jan-2008 06:30:00,12.1805868930809,15.1061466460279,14.4079793455985,15.1724255078552,14.162998279989,20,0,0,4200,6600,1800
23-Jan-2008 06:45:00,12.1484872676632,12.414976410599,14.4652866419889,15.2836675557504,14.4632414280527,-10,0,0,4200,6600,0
23-Jan-2008 07:00:00,8.59243801356694,8.65171684883838,13.2401350831986,11.9701482120032,8.06918488772379,-10,0,0,0,0,0
23-Jan-2008 07:15:00,8.23327880295516,8.21935438448407,10.9911087032775,8.73797615664153,7.55433525795415,-10,0,0,0,0,0
23-Jan-2008 07:30:00,8.0806840270687,8.03885159601415,10.7593164641285,8.31828420827321,7.34723810958253,-10,0,0,0,0,0
23-Jan-2008 07:45:00,7.99795147733273,7.9453391619984,10.6478992663104,8.14092208475563,7.24433536946433,-10,0,4200,4200,6600,0
23-Jan-2008 08:00:00,7.941569912884,10.7058578671614,12.7477017702619,10.9789926167393,7.1797138496218,-10,0,4200,4200,6600,1800
23-Jan-2008 08:15:00,7.89757405402846,10.9496259131357,12.8991275267152,11.2341453970011,9.61254536517255,20,0,4200,0,0,1800
23-Jan-2008 08:30:00,11.414312477788,14.5900183850047,12.0612378329423,11.7863086881392,13.8635147927234,20,0,4200,0,0,1800
23-Jan-2008 08:45:00,11.7468146237032,14.9887020588586,12.006732155952,11.8738765688723,14.3053933027939,20,4200,0,0,0,1800
23-Jan-2008 09:00:00,14.6964003302481,12.3401507777442,11.9905873133798,11.9137481507558,14.4962064443879,20,4200,0,0,0,1800
23-Jan-2008 09:15:00,15.0441081886861,12.1442986788538,11.9902251995462,11.936732509911,14.5976313519307,20,4200,0,0,0,0
23-Jan-2008 09:30:00,15.2002489880816,12.0834152350062,11.9965329902587,11.9533889114563,12.1851396079591,20,4200,4200,0,0,0
23-Jan-2008 09:45:00,15.2885103233651,14.8897197868945,12.0054833036136,11.9673096824707,12.0110141734677,20,0,4200,0,0,0
23-Jan-2008 10:00:00,12.5301610720156,15.1826459666677,12.0165142821972,11.9799627524357,11.9590146431827,20,0,4200,0,6600,0
23-Jan-2008 10:15:00,12.293254197524,15.317621825278,12.0284368284551,14.9220019547805,11.9502396727669,-10,0,4200,4200,6600,0
23-Jan-2008 10:30:00,8.66283584348285,11.843299449415,12.9351064176356,11.8573105964472,7.89869205869858,-10,0,4200,4200,6600,1800
23-Jan-2008 10:45:00,8.27582314457248,11.5352130427167,13.0250994414767,11.6423970948359,10.020105890517,-10,0,4200,4200,6600,1800
23-Jan-2008 11:00:00,8.11585725428052,11.4241585821559,13.064067880879,11.5712187877449,10.0999399999101,-10,0,0,4200,6600,1800
23-Jan-2008 11:15:00,8.03523449069745,8.55931768985147,13.0822309583416,11.5472121314302,10.12603431785,-10,0,0,4200,6600,1800
23-Jan-2008 11:30:00,7.98413730332034,8.25067774670939,13.0902073065417,11.540812850985,10.1345393505774,-10,0,0,4200,0,0
23-Jan-2008 11:45:00,7.94396257931165,8.11583817592957,13.0922041051772,8.61107635069715,7.6559696585266,-10,4200,0,4200,0,0
23-Jan-2008 12:00:00,10.7290619800693,8.04201653726896,13.0884634721373,8.30055521706956,7.42433753226894,-10,4200,0,4200,0,0
23-Jan-2008 12:15:00,10.9848397699057,7.99246750261826,13.0813152893065,8.1678972878674,7.31675486299596,-10,4200,0,0,0,0
23-Jan-2008 12:30:00,11.0768515444736,7.95296472772787,10.90461272833,8.09634009998196,7.25210764464006,-10,4200,0,0,0,0
23-Jan-2008 12:45:00,11.1103384058655,7.91635761882311,10.6954488689565,8.04671666627707,7.20221604261419,-10,4200,0,0,0,0
23-Jan-2008 13:00:00,11.1201186363837,7.87998177934756,10.5933743578744,8.00460555283335,7.15709413143265,-10,4200,0,0,6600,0
23-Jan-2008 13:15:00,11.1199779560882,7.84340415132836,10.5307922451261,10.8950025415515,7.11386746812429,-10,4200,0,0,0,1800
23-Jan-2008 13:30:00,11.1155460092681,7.80669691816111,10.4853655577343,8.23928945895471,9.55296953824283,-10,4200,0,0,0,1800
23-Jan-2008 13:45:00,11.1091685504236,7.76997610317976,10.4467233821196,8.0241524678451,9.741194461953,-10,0,0,0,0,1800
23-Jan-2008 14:00:00,8.28070539376062,7.73319849481528,10.4098727844596,7.92590353701403,9.80154259106754,-10,0,4200,0,6600,1800
23-Jan-2008 14:15:00,7.9827930030888,10.5168191871081,10.3726937218611,10.7957754843377,9.81658892335138,-10,0,4200,0,6600,1800
23-Jan-2008 14:30:00,7.84959659976348,10.7686306191679,10.3381025185505,11.0628788915484,9.81604213741511,-10,0,4200,0,6600,1800
23-Jan-2008 14:45:00,7.77442106483462,10.8557384714867,10.3071487347698,11.1580439821469,9.81071553602104,-10,0,4200,0,6600,1800
23-Jan-2008 15:00:00,7.72182693201432,10.8853825234244,10.2786924824119,11.1939643137499,9.80392291456924,-10,0,0,4200,6600,0
23-Jan-2008 15:15:00,7.67845101847594,8.07199653541066,12.4195773401737,11.2072069361822,7.3167295897124,-10,0,0,4200,6600,0
23-Jan-2008 15:30:00,7.63960729929341,7.78229049698473,12.5909796171325,11.2124102654296,7.08219751922467,-10,0,0,4200,6600,0
23-Jan-2008 15:45:00,7.60320953488704,7.65486173670359,12.6530201276352,11.2150231920441,6.97640677748442,-10,0,0,4200,0,0
23-Jan-2008 16:00:00,7.56810007274068,7.58421042250164,12.674084005335,8.28686142711108,6.91631583353678,-10,0,0,4200,0,1800
23-Jan-2008 16:15:00,7.53368822898401,7.53550969745606,12.6769881221322,7.97568177705481,9.35214221755979,-10,0,0,4200,0,1800
23-Jan-2008 16:30:00,7.49968747107057,7.49559381441037,12.671357211911,7.8424138964698,9.54137170130808,-10,4200,4200,4200,0,1800
23-Jan-2008 16:45:00,10.2872189762772,10.2805913173873,12.6624139955928,7.77109899731411,9.60476835526884,20,4200,4200,0,6600,1800
23-Jan-2008 17:00:00,14.0988925414026,14.0911260170746,11.7626470225934,14.0430008579798,13.6847091868478,20,0,4200,0,6600,1800
23-Jan-2008 17:15:00,11.738752688747,14.5514478087321,11.6871458545062,14.6799084680671,14.0651468274046,20,0,4200,0,6600,1800
23-Jan-2008 17:30:00,11.6474968162232,14.7491096885451,11.6680726109941,14.9384348566847,14.2350447782401,20,0,4200,0,6600,0
23-Jan-2008 17:45:00,11.6279073618949,14.8533557708706,11.6721019839756,15.0667055442565,11.8516247703834,20,0,4200,0,0,0
23-Jan-2008 18:00:00,11.6301883092151,14.9216021039395,11.6849471143765,12.2148327051056,11.6922479721933,20,0,4200,0,0,0
23-Jan-2008 18:15:00,11.6406985684876,14.9756237977257,11.6988482784142,11.9601540142676,11.6480485033233,-10,0,4200,0,0,0
23-Jan-2008 18:30:00,8.10026313815443,11.4696212714581,10.4357464222367,8.48536726296555,7.58173297791721,-10,0,4200,0,0,0
23-Jan-2008 18:45:00,7.74740427446486,11.147323184177,10.3202955011693,8.09446231629245,7.21260114938931,-10,0,4200,4200,6600,0
23-Jan-2008 19:00:00,7.59941446553797,11.0281030637278,12.4269791547722,10.8589778678016,7.05383194031182,-10,0,4200,4200,6600,1800
23-Jan-2008 19:15:00,7.52324313289403,10.9797629067971,12.5851516436175,11.0860142219554,9.45146126864647,-10,0,0,4200,6600,1800
23-Jan-2008 19:30:00,7.47523551933297,8.13799229514431,12.6446830748808,11.1675868166412,9.62838080449242,20,4200,0,4200,6600,1800
23-Jan-2008 19:45:00,13.8132211244191,11.3925706087169,13.9435736888434,14.5906289694563,13.7516934949158,20,4200,0,4200,6600,1800
23-Jan-2008 20:00:00,14.4378879139119,11.6304608207183,14.0804789456949,14.969844616013,14.1521827204219,20,4200,4200,4200,6600,1800
23-Jan-2008 20:15:00,14.695950518889,14.5455482238097,14.1591524206412,15.1390038492942,14.3332199323104,20,4200,4200,4200,6600,0
23-Jan-2008 20:30:00,14.8283142260223,14.8832313237449,14.2206113372496,15.2359175964698,11.9573706058247,20,4200,4200,4200,6600,0
23-Jan-2008 20:45:00,14.9135610468208,15.0398764109918,14.2770531602207,15.304834254999,11.8043436825671,20,4200,4200,4200,6600,0
