Datetime,ZoneMeanAirTemperature 1,ZoneMeanAirTemperature 2,ZoneMeanAirTemperature 3,ZoneMeanAirTemperature 4,ZoneMeanAirTemperature 5,Environment,HeatInput 1,HeatInput 2,HeatInput 3,HeatInput 4,HeatInput 5
21-Jan-2008 19:30:00,15.9629120518757,16.2760208991237,16.6935884299181,15.9571840633073,15.2417025133033,12.4,0,0,0,0,1800
21-Jan-2008 20:00:00,15.7984791611168,16.1105564868051,16.5724225789068,15.8997578384791,17.9204630351041,12.35,4200,0,4200,6600,1800
21-Jan-2008 20:30:00,18.8529368618834,16.0509295473554,18.8957161257591,19.1045522261744,18.0494986997461,12.3,0,0,4200,0,1800
21-Jan-2008 21:00:00,15.9021018866216,16.0159169349005,19.0188839448674,16.0428142930021,18.1019932642986,12.1833333333333,0,4200,4200,0,1800
21-Jan-2008 21:30:00,15.7555943758654,19.0873327763042,19.058248612189,15.8918112988907,18.1285692032562,12.0666666666667,0,4200,4200,0,1800
21-Jan-2008 22:00:00,15.7057108661606,19.2420344862515,19.0866013790541,15.8406706256511,18.1494504283891,11.95,4200,4200,4200,0,0
21-Jan-2008 22:30:00,18.7830766258967,19.2875032820595,19.114735128363,15.8044308436628,15.4593891261355,11.8333333333333,4200,0,4200,0,1800
21-Jan-2008 23:00:00,18.9456324112132,16.2070187368142,19.1445257970964,15.7696038524196,18.0281172420049,11.7166666666667,4200,0,0,0,1800
21-Jan-2008 23:30:00,18.992811530218,16.0385716009805,16.8026509365244,15.73446721557,18.1289359551195,11.6,4200,0,0,0,1800
22-Jan-2008 00:00:00,19.0142060770969,15.973112537498,16.6806791300854,15.6938149521007,18.1508146800021,11.4666666666667,0,0,0,6600,1800
22-Jan-2008 00:30:00,15.9150901998475,15.9189897991866,16.6334491354965,18.8910876413524,18.1585552465452,11.3333333333333,4200,4200,0,6600,0
22-Jan-2008 01:00:00,18.8425516962172,18.9762523345638,16.6047780572559,19.052781398185,15.4614055455576,11.2,4200,4200,0,0,1800
22-Jan-2008 01:30:00,18.9659991974799,19.1195599640028,16.5873029471255,15.8516231494647,18.0236134819322,11.0666666666667,0,0,4200,0,1800
22-Jan-2008 02:00:00,15.8873370100486,16.0435759577881,18.9314559288762,15.6683855991281,18.1149229482288,10.9333333333333,0,0,4200,0,1800
22-Jan-2008 02:30:00,15.7131764810047,15.8691492322573,19.0390186605271,15.6069405033901,18.1350193417166,10.8,0,0,4200,6600,1800
22-Jan-2008 03:00:00,15.6471121245894,15.8022735512803,19.0687898816468,18.8087422034068,18.1470656778407,10.7833333333333,0,0,0,6600,1800
22-Jan-2008 03:30:00,15.6112451321075,15.7654831439678,16.7321338732949,18.9924298181285,18.179340729198,10.7666666666667,0,4200,0,0,0
22-Jan-2008 04:00:00,15.5744058002284,18.8379223501804,16.6172268354676,15.8092292788464,15.4979192440172,10.75,4200,4200,0,0,0
22-Jan-2008 04:30:00,18.6510631517672,18.9935139853349,16.5736319458351,15.6364444664583,15.3584524097884,10.7333333333333,4200,4200,0,0,1800
22-Jan-2008 05:00:00,18.8127599332953,19.0422712650056,16.5462201420543,15.5778786635275,18.0101805563562,10.7166666666667,4200,4200,4200,6600,1800
22-Jan-2008 05:30:00,18.8668971387491,19.076782359892,18.8972287503416,18.7839482756081,18.1274706794088,10.7,0,4200,0,6600,1800
22-Jan-2008 06:00:00,15.7961354066282,19.111000343005,16.6679008106286,18.964427041892,18.1718042381287,10.7166666666667,0,0,0,0,1800
22-Jan-2008 06:30:00,15.638012555688,16.0299823247466,16.5802591735263,15.7851986786829,18.2055801987554,10.7333333333333,0,4200,0,6600,1800
22-Jan-2008 07:00:00,15.5850027613519,18.9729181298803,16.5438457370945,18.8617388170178,18.2310421524447,10.75,4200,4200,0,6600,1800
22-Jan-2008 07:30:00,18.6624358431713,19.1094056860163,16.5283720544911,19.0186098329297,18.259642297727,10.7666666666667,4200,4200,0,6600,0
22-Jan-2008 08:00:00,18.8279670813086,19.1565593456007,16.5254565046262,19.0741650816525,15.5813047574531,10.7833333333333,4200,0,4200,0,0
22-Jan-2008 08:30:00,18.8855748361741,16.081379210051,18.8879080476616,15.8713424831977,15.4540076911108,10.8,0,0,4200,0,1800
22-Jan-2008 09:00:00,15.8171369501182,15.9253793329309,19.01106920875,15.705828963591,18.1197158479796,10.8,0,0,4200,6600,1800
22-Jan-2008 09:30:00,15.6606782808214,15.875842889511,19.050943725498,18.9030776876431,18.2466662027261,10.8,4200,4200,4200,6600,1800
22-Jan-2008 10:00:00,18.7259855021651,18.9553188928735,19.0898197201043,19.0862773603155,18.2969743147551,10.8,4200,4200,4200,6600,0
22-Jan-2008 10:30:00,18.8956778542312,19.124996195107,19.1412499168446,19.1537212026768,15.6285531953924,10.8,4200,4200,4200,0,0
22-Jan-2008 11:00:00,18.9599436261552,19.1869089163954,19.1919788741668,15.9581093987889,15.507290544842,10.8,4200,4200,4200,6600,0
22-Jan-2008 11:30:00,19.007390724197,19.2316309898059,19.2354558024832,19.0345345339286,15.46681588434,10.8,4200,0,4200,6600,0
22-Jan-2008 12:00:00,19.0502376203167,16.1614982592076,19.2819060732133,19.1941804852616,15.444143327336,10.8,4200,0,4200,6600,0
22-Jan-2008 12:30:00,19.0883350645938,16.0067566216631,19.3246313306017,19.2536884231941,15.4267315627358,10.8,4200,4200,4200,6600,1800
22-Jan-2008 13:00:00,19.1251879369113,19.0730183865967,19.3676196097069,19.2977828874658,18.1197221349654,10.8,4200,4200,4200,0,1800
22-Jan-2008 13:30:00,19.1644581886504,19.2402941809106,19.4145309432645,16.0981593504342,18.2597339410978,10.8,0,4200,0,0,1800
22-Jan-2008 14:00:00,16.0911339185871,19.297557053207,17.0834915297012,15.9304477428311,18.3046234669068,10.8,0,4200,0,6600,1800
22-Jan-2008 14:30:00,15.9279479200639,19.3280656721428,16.9675660455365,19.1172042602896,18.3299038447121,10.8,0,0,0,6600,1800
22-Jan-2008 15:00:00,15.8709909941248,16.2397144891285,16.931146872163,19.2860749819166,18.3569346802665,10.8166666666667,4200,0,0,0,1800
22-Jan-2008 15:30:00,18.9412239465127,16.0692217638052,16.9033676330416,16.0988200381677,18.3856103661274,10.8333333333333,4200,4200,4200,0,1800
22-Jan-2008 16:00:00,19.1002353841752,19.1254063403466,19.2429785968458,15.9295228805014,18.4088796674373,10.85,4200,4200,4200,6600,1800
22-Jan-2008 16:30:00,19.1594703678257,19.2904690269656,19.3688385409092,19.1244646059725,18.436384957902,10.8666666666667,0,4200,4200,0,1800
