Datetime,ZoneMeanAirTemperature 1,ZoneMeanAirTemperature 2,ZoneMeanAirTemperature 3,ZoneMeanAirTemperature 4,ZoneMeanAirTemperature 5,Environment,HeatInput 1,HeatInput 2,HeatInput 3,HeatInput 4,HeatInput 5
31-Mar-2008 16:30:00,13.4178224223888,10.0757813682802,14.6972218656948,10.0302526222267,12.2341401765086,-10,0,0,4200,6600,1800
31-Mar-2008 17:00:00,10.1273492847364,9.82077975989326,14.7359694725707,13.0453861085697,12.0424058761486,-10,0,4200,0,6600,1800
31-Mar-2008 17:30:00,9.88657697784063,12.8240979065244,12.3665382945183,13.1588393525229,11.9908382281628,-10,0,4200,4200,0,1800
31-Mar-2008 18:00:00,9.77510033772346,12.9287635042706,14.5831715334481,9.92710568026685,11.9554206784756,-10,0,0,4200,0,1800
31-Mar-2008 18:30:00,9.68844149932332,9.81906776545288,14.6415255692411,9.71702968554545,11.9189788956695,-10,0,0,4200,0,1800
31-Mar-2008 19:00:00,9.6047016033567,9.61067177223967,14.6257920452987,9.62428605009156,11.8812398486108,-10,0,0,4200,0,1800
31-Mar-2008 19:30:00,9.52127162818785,9.50955625239325,14.5963882865136,9.55023730568004,11.842923267631,-10,4200,4200,0,6600,1800
31-Mar-2008 20:00:00,12.5487472689665,12.5358868612568,12.2029392284924,12.7198854860181,11.8048112472998,20,0,4200,0,6600,0
31-Mar-2008 20:30:00,13.4687478488565,16.5677003431079,13.4526801956722,16.6024307265282,13.4989108455166,20,0,0,0,6600,0
31-Mar-2008 21:00:00,13.5299142403536,13.7107595963594,13.5021105094974,16.8611006646045,13.5824352961486,-10,4200,0,0,0,0
31-Mar-2008 21:30:00,12.7368912691423,9.69753189102324,12.1220396272361,9.97173716543741,9.17776230989377,-10,4200,0,0,0,1800
31-Mar-2008 22:00:00,12.6848535347948,9.43863466063623,12.0092008226575,9.59429984989189,11.6320903604315,20,4200,0,0,0,1800
31-Mar-2008 22:30:00,16.5771584527682,13.2503389200633,13.3294192732122,13.2187061436655,16.1044543027849,20,0,0,0,6600,1800
31-Mar-2008 23:00:00,13.6965110491659,13.4203428602036,13.3810561468291,16.6240048380265,16.3490375775439,-10,0,0,0,6600,1800
31-Mar-2008 23:30:00,9.67728378148387,9.53632691926346,12.0052052864911,13.1170605837885,12.0181192528583,-10,0,0,4200,6600,1800
01-Apr-2008 00:00:00,9.41419987847568,9.29833545286139,14.2710944010632,12.9759590460711,11.8337879567138,-10,0,0,4200,6600,0
01-Apr-2008 00:30:00,9.30453557950379,9.19642203766404,14.3446619363038,12.9501432820983,9.07635260101448,20,0,0,4200,0,0
01-Apr-2008 01:00:00,13.1427428798216,13.0392845148044,15.7432079513396,13.4512698527187,13.3275352697002,20,0,0,4200,0,0
01-Apr-2008 01:30:00,13.3221639620053,13.2226704219615,15.8450900351468,13.4874494948468,13.4980034177954,-10,4200,0,4200,6600,0
01-Apr-2008 02:00:00,12.5594394664937,9.35342729959824,14.5129287010365,12.9995692832231,9.10951798462355,-10,0,0,4200,6600,1800
01-Apr-2008 02:30:00,9.41370434758308,9.1313406779638,14.4647753955913,12.9781208821708,11.5831830086711,-10,0,4200,0,6600,1800
01-Apr-2008 03:00:00,9.20327791473298,12.1465168003666,12.0819858449664,12.9698032555622,11.638091357086,20,0,4200,0,0,1800
01-Apr-2008 03:30:00,13.0245366092671,16.1798239034916,13.3289723101348,13.46745166814,16.0580324980065,20,0,4200,0,0,1800
01-Apr-2008 04:00:00,13.198775516774,16.4396383818348,13.369430516532,13.4954592664478,16.295270998353,20,4200,0,4200,6600,0
01-Apr-2008 04:30:00,16.3561708580131,13.440917850723,15.7590026576456,16.7534982793557,13.6889933372292,20,4200,0,4200,6600,0
01-Apr-2008 05:00:00,16.5812913560152,13.3452624873901,15.9327629516078,16.9811527190337,13.6262458732323,-10,4200,0,4200,6600,0
