Datetime,ZoneMeanAirTemperature 1,ZoneMeanAirTemperature 2,ZoneMeanAirTemperature 3,ZoneMeanAirTemperature 4,ZoneMeanAirTemperature 5,Environment,HeatInput 1,HeatInput 2,HeatInput 3,HeatInput 4,HeatInput 5
21-Jan-2008 19:00:00,13.4870723700931,13.6760268662851,13.738477111703,17.1924045248596,12.7277311572089,-10,4200,4200,0,6600,0
21-Jan-2008 20:00:00,12.6212906460604,12.8065066294013,12.2384583196605,13.3567911914043,8.10468283242587,-10,0,0,4200,0,0
21-Jan-2008 21:00:00,9.27761799982788,9.45853260087218,14.5944286586094,9.83727102933007,7.92789273392641,20,0,0,4200,0,0
21-Jan-2008 22:00:00,13.2771123827673,13.4538583849939,16.0607177341408,13.651861432484,12.4894883425102,20,4200,0,0,0,1800
21-Jan-2008 23:00:00,16.650428990144,13.5227927223212,13.6698673942138,13.7058004496566,15.4618326466331,20,4200,4200,0,0,1800
22-Jan-2008 00:00:00,16.8394650151374,16.8706252484262,13.6861170888828,13.729890965013,15.6613334109586,-10,4200,4200,0,0,0
22-Jan-2008 01:00:00,12.8270615307244,12.883451556471,12.1991499907029,9.74741882471613,8.25644256410024,20,4200,4200,0,6600,1800
22-Jan-2008 02:00:00,16.9407380993282,16.9991580198219,13.6003879153928,17.0076083729333,15.6280632126909,20,4200,0,0,0,1800
22-Jan-2008 03:00:00,17.123953064525,13.8831013900493,13.6671092027643,13.7742652831153,15.8592945795902,-10,0,0,0,0,0
22-Jan-2008 04:00:00,9.78533141416448,9.70803136151798,12.1573442090233,9.77062995292209,8.45016377605776,-10,4200,4200,0,6600,1800
22-Jan-2008 05:00:00,12.8587179685897,12.8110989044153,12.0094967448982,13.0265770520639,11.1005800970739,20,0,4200,0,6600,1800
22-Jan-2008 06:00:00,13.7103389956932,16.969284963357,13.4343912419975,17.028644992928,15.7870659384122,-10,0,4200,4200,6600,1800
22-Jan-2008 07:00:00,9.57511577982064,12.9767577874052,14.4987568030388,13.2238947690292,11.3005355605451,20,0,0,0,6600,1800
22-Jan-2008 08:00:00,13.5650219990272,13.7795730923348,13.5173464812288,17.1805990689213,15.9502152601994,-10,4200,0,4200,6600,0
22-Jan-2008 09:00:00,12.7532823534881,9.63701717634609,14.5477389378992,13.3660167679884,8.59105200202164,20,0,4200,0,0,1800
22-Jan-2008 10:00:00,13.5924469427897,16.93279408548,13.5522710776753,13.8626625782098,15.9612556991024,20,0,4200,4200,6600,1800
22-Jan-2008 11:00:00,13.6449310533661,17.1465748534466,16.1080810117561,17.3445918033281,16.1862861301106,20,0,0,0,6600,0
22-Jan-2008 12:00:00,13.6931289412479,14.0037118672115,13.7811884844739,17.5354758164218,13.5144028706118,20,4200,0,4200,0,0
22-Jan-2008 13:00:00,17.0426838814101,14.0180697376143,16.3157841679973,14.2439997308772,13.5649572044964,-10,0,0,0,0,1800
22-Jan-2008 14:00:00,9.75171315399603,9.87923439504408,12.4207445184882,10.2397295709501,11.7710012201152,20,4200,0,4200,0,1800
22-Jan-2008 15:00:00,17.0239541924938,13.8708749525123,16.2788417800428,14.055941253158,16.4029452910307,-10,0,0,0,0,1800
22-Jan-2008 16:00:00,9.75596874433703,9.7625534240569,12.3902792395571,10.1128506290082,11.8763704537303,20,0,4200,4200,0,0
22-Jan-2008 17:00:00,13.7262575520104,17.0585986089288,16.2444777373408,13.9315317781891,13.6193467267421,20,0,4200,4200,6600,1800
22-Jan-2008 18:00:00,13.8163789913652,17.2886006066258,16.4242503633703,17.4559039629125,16.5627805810667,20,4200,4200,0,6600,1800
22-Jan-2008 19:00:00,17.1809514714927,17.4628007931216,14.1030962794375,17.6586015581377,16.7685203927422,-10,0,0,0,0,1800
22-Jan-2008 20:00:00,9.8863825196102,10.1346933336381,12.6092435170439,10.3636289792783,12.2164849987153,20,4200,0,4200,6600,1800
22-Jan-2008 21:00:00,17.1585093238326,14.0971503265763,16.4993086411689,17.6066666865272,16.8308213977235,20,0,4200,0,6600,1800
22-Jan-2008 22:00:00,14.0777480531363,17.4713662865557,14.1864125410068,17.8291421922786,17.0339153033322,20,0,4200,0,6600,1800
22-Jan-2008 23:00:00,14.0973831560737,17.6500834645875,14.2393697280984,17.9868624661857,17.2009591278376,20,4200,4200,4200,0,0
23-Jan-2008 00:00:00,17.4573020797747,17.8168404653934,16.8131367821139,14.6968188318147,14.4946157840233,20,0,0,0,6600,1800
