Datetime,ZoneMeanAirTemperature 1,ZoneMeanAirTemperature 2,ZoneMeanAirTemperature 3,ZoneMeanAirTemperature 4,ZoneMeanAirTemperature 5,Environment,HeatInput 1,HeatInput 2,HeatInput 3,HeatInput 4,HeatInput 5
21-Jan-2008 19:30:00,9.64748898259128,13.1837990472322,15.1227184820997,9.97003746736497,11.5045921458785,-9.69506863236048,4200,4200,4200,0,0
21-Jan-2008 20:00:00,12.8593090728527,13.3637222856227,15.1576906637449,10.0620492571761,8.96719978390786,-7.89196249437166,4200,0,4200,0,1800
21-Jan-2008 20:30:00,13.2203779854577,10.4817509787969,15.2198921114342,10.2166859913701,11.7614174215401,-5.22535511778063,4200,0,0,0,1800
21-Jan-2008 21:00:00,13.5882350264683,10.6339818751811,12.9574875681332,10.4878743714198,12.2261659789487,-1.50159174136671,4200,0,0,0,1800
21-Jan-2008 21:30:00,14.083177599716,11.0420709473687,12.9743667388371,10.8998773994289,12.7849054167257,2.91779134178068,0,0,0,6600,1800
21-Jan-2008 22:00:00,11.570423587279,11.5743101822672,13.1128958505955,14.6578533443236,13.4569857615953,7.09059967960131,4200,4200,0,6600,0
21-Jan-2008 22:30:00,15.0725950130674,15.2062827545646,13.2739998542746,15.369142868062,11.411006475209,9.83535696850324,4200,4200,0,0,1800
21-Jan-2008 23:00:00,15.5986022329446,15.752150209231,13.3932284646596,12.5527237840752,14.4301416582994,10.2889275285322,0,0,4200,0,1800
21-Jan-2008 23:30:00,12.6257031880493,12.7819294512838,15.7747332486317,12.4698890072901,14.6437216286602,8.38775357886927,0,0,4200,0,1800
22-Jan-2008 00:00:00,12.2388151519267,12.3947753235317,15.8089680882517,12.2036167413428,14.4272610785738,5.00000000000014,0,0,4200,6600,1800
22-Jan-2008 00:30:00,11.7457713902181,11.9009203412521,15.6876659570115,14.9951354185134,13.9617205594746,1.61224642113112,0,0,0,6600,1800
22-Jan-2008 01:00:00,11.2469598641654,11.4011855034998,13.1824479123819,14.7338958338096,13.4763932679544,-0.288927528532084,0,4200,0,0,0
22-Jan-2008 01:30:00,10.9281251392581,14.1916294189627,12.9576601062544,11.2789883625862,10.4818255604766,0.164643031496478,4200,4200,0,0,0
22-Jan-2008 02:00:00,14.0317776965755,14.3742163613288,12.9100796040302,11.1305578215802,10.3775480841273,2.9094003203983,4200,4200,0,0,1800
22-Jan-2008 02:30:00,14.5351271478877,14.7646264113781,12.9902100003142,11.3979888769225,13.4187550110313,7.08220865821858,4200,4200,4200,6600,1800
22-Jan-2008 03:00:00,15.1411426510528,15.3510159037388,15.5272390153312,15.1317224987611,14.1618520541291,11.501591741366,0,4200,0,6600,1800
22-Jan-2008 03:30:00,12.6785380115792,15.9933910784373,13.5107556304323,15.8940125853123,14.8948473319058,15.2253551177794,0,0,0,0,1800
22-Jan-2008 04:00:00,13.0513925362812,13.4433505339415,13.6165675615557,13.2227733148914,15.5300012322211,17.8919624943712,0,4200,0,6600,1800
22-Jan-2008 04:30:00,13.40071542236,16.7886191167993,13.7353581244158,16.684029805276,16.0119808807711,19.6950686323602,4200,4200,0,6600,1800
22-Jan-2008 05:00:00,16.7709275738907,17.2178858391513,13.842070863529,17.1205556209894,16.3740052729363,21.0579867923642,4200,4200,0,6600,0
22-Jan-2008 05:30:00,17.1726759176938,17.5012567001086,13.9455523794405,17.4014767815919,13.9657252156372,22.240360523272,4200,0,4200,0,0
22-Jan-2008 06:00:00,17.4446440187227,14.6404370056381,16.4098411819362,14.4030582254536,14.0839854807127,23.1294096168161,0,0,4200,0,1800
22-Jan-2008 06:30:00,14.5550038753089,14.6632349652914,16.6247630533845,14.4079559738486,16.9549497362461,23.3367068365917,0,0,4200,6600,1800
22-Jan-2008 07:00:00,14.491797809682,14.7069512188945,16.7279042330586,17.6937986453161,17.1902657485068,22.5217207312189,4200,4200,4200,6600,1800
