Datetime,ZoneMeanAirTemperature 1,ZoneMeanAirTemperature 2,ZoneMeanAirTemperature 3,ZoneMeanAirTemperature 4,ZoneMeanAirTemperature 5,Environment,HeatInput 1,HeatInput 2,HeatInput 3,HeatInput 4,HeatInput 5,Total Solar Radiation
22-Jan-2021 05:30:00,18.0103532076252,18.0514321459686,18.9858080869964,20.9712445586747,17.8140251819225,4.4,4200,0,4200,0,0,0
22-Jan-2021 05:45:00,20.7710592242797,17.9808904849679,21.1184889348396,18.3996949507838,17.7841862550946,4.35,0,0,0,6600,0,0
22-Jan-2021 06:00:00,18.3955551079375,17.9221117758223,19.1446223680809,21.0658398143834,17.7562645218958,4.3,4200,4200,4200,6600,1800,0
22-Jan-2021 06:15:00,21.0245765779389,20.6925510309988,21.2165565499331,21.4166522320025,20.17396798172,4.275,4200,0,4200,6600,0,0
22-Jan-2021 06:30:00,21.3958803435978,18.3260584227722,21.4485121636603,21.6623434433759,18.0950147606555,4.25,4200,0,4200,6600,0,0
22-Jan-2021 06:45:00,21.6545780926901,18.1434963041666,21.6066798758865,21.8493785242931,17.9555832577691,4.225,4200,4200,4200,6600,1800,0
22-Jan-2021 07:00:00,21.8479006442712,20.8464827155112,21.7238289464072,21.9969040980562,20.3118254635074,4.2,4200,4200,4200,0,0,0.462962962962963
22-Jan-2021 07:15:00,21.9989053479386,21.2588781031647,21.8171791661891,19.1737071441585,18.1949582709415,4.025,4200,4200,4200,0,0,1.15740740740741
22-Jan-2021 07:30:00,22.118370679736,21.5436411705852,21.8927859360109,18.7343647351653,18.0261409556452,3.85,0,4200,4200,0,0,1.85185185185185
22-Jan-2021 07:45:00,19.3957869267064,21.7555571290357,21.955069908389,18.4349398793944,17.9149227974902,3.675,4200,4200,4200,0,1800,2.5462962962963
22-Jan-2021 08:00:00,21.8025795997414,21.9183252002438,22.0067370419244,18.2162257495531,20.2774760285295,3.5,4200,4200,0,0,1800,7.87037037037037
22-Jan-2021 08:15:00,22.0287305735489,22.0520664032969,19.8195626114731,18.0562619931573,20.6074425511828,3.65,0,0,4200,0,1800,15.5092592592593
22-Jan-2021 08:30:00,19.379942877038,19.3511505837913,21.7656551136594,17.9440029609224,20.841787639655,3.8,0,4200,4200,6600,1800,23.1481481481481
22-Jan-2021 08:45:00,19.0259963147051,21.7810976747695,21.9134685338799,20.8070176706405,21.0187851005968,3.95,0,4200,4200,0,1800,30.787037037037
22-Jan-2021 09:00:00,18.8011142331255,22.0238111903079,22.0141257431252,18.3440290717534,21.1614188195271,4.1,0,0,0,0,1800,44.4444444444444
22-Jan-2021 09:15:00,18.6625902776095,19.3852686723216,19.8585727521469,18.1554464480048,21.2883049300241,4.375,4200,0,0,0,1800,61.1111111111111
22-Jan-2021 09:30:00,21.4082398156759,19.0445283245912,19.5902669061069,18.0504465171478,21.4083423952589,4.65,4200,0,0,6600,1800,77.7777777777778
22-Jan-2021 09:45:00,21.8718752564659,18.8322762176384,19.4207097711609,20.931623185571,21.5211569362772,4.925,4200,0,0,6600,1800,94.4444444444444
22-Jan-2021 10:00:00,22.2195258462049,18.6955909476338,19.3099474527138,21.4351847190185,21.6306639115909,5.2,0,4200,0,6600,1800,114.351851851852
22-Jan-2021 10:15:00,19.6876804703409,21.4345428495767,19.2386707097418,21.8071536996652,21.7432957249256,5.4,4200,4200,4200,0,1800,135.87962962963
22-Jan-2021 10:30:00,22.265234582516,21.8880922772479,21.4275501180783,19.1608651574107,21.8584602582822,5.6,0,4200,4200,0,1800,157.407407407407
22-Jan-2021 10:45:00,19.8235908541204,22.2255239385879,21.7329006877984,18.873239485025,21.9762664447634,5.8,0,0,4200,0,1800,178.935185185185
22-Jan-2021 11:00:00,19.6333439894873,19.6778950782532,21.9419416818909,18.7089962108555,22.0962426491693,6,0,4200,4200,0,0,183.796296296296
22-Jan-2021 11:15:00,19.5226366115738,22.2154072960466,22.0918450201994,18.598552125669,19.7537159580864,6.075,0,0,0,0,1800,180.324074074074
22-Jan-2021 11:30:00,19.4407446723909,19.7045632369938,19.9695599424061,18.5143042680964,21.8882981890487,6.15,0,0,4200,0,1800,176.851851851852
22-Jan-2021 11:45:00,19.3786943619932,19.4243160477406,21.9569212373965,18.449053131474,22.0728463493099,6.225,0,0,0,6600,0,173.37962962963
22-Jan-2021 12:00:00,19.3301426636148,19.2380485163804,19.899338953488,21.3415912825747,19.7553929688426,6.3,0,0,0,6600,1800,184.722222222222
22-Jan-2021 12:15:00,19.3163050981085,19.1189806979963,19.690402138476,21.8515444842914,21.9264234630676,6.375,0,0,0,6600,1800,203.472222222222
22-Jan-2021 12:30:00,19.3365655834195,19.049920116168,19.5639469502932,22.2286816891012,22.1622244086239,6.45,0,0,0,0,0,222.222222222222
22-Jan-2021 12:45:00,19.3797338085395,19.0144235251363,19.4840735601486,19.585673634248,19.9049957539565,6.525,4200,0,0,6600,0,240.972222222222
22-Jan-2021 13:00:00,22.2610895271185,19.0031604485061,19.4315464943206,22.2411920233085,19.6787406146578,6.6,0,0,0,0,0,237.962962962963
22-Jan-2021 13:15:00,19.972671724867,18.9867550380388,19.3934671589667,19.6452620527348,19.530933728038,6.45,4200,4200,0,0,0,224.074074074074
22-Jan-2021 13:30:00,22.6468418096294,21.7755794390776,19.3611786361314,19.3395641027218,19.4102598955744,6.3,0,4200,0,0,0,210.185185185185
22-Jan-2021 13:45:00,20.2160803724761,22.2345249459321,19.334607229958,19.1246912716462,19.3095046978041,6.15,4200,0,4200,0,1800,196.296296296296
22-Jan-2021 14:00:00,22.7988238221001,19.7219489819358,21.5453918124185,18.9580105224081,21.6652853169059,6,0,4200,0,0,1800,174.537037037037
22-Jan-2021 14:15:00,20.2905763594653,22.2568085648826,19.6219480554589,18.8165661022598,21.9640269526464,5.9,4200,0,0,0,1800,148.842592592593
22-Jan-2021 14:30:00,22.7986991599528,19.7240616760492,19.4925811050627,18.6893851043772,22.1389854329993,5.8,0,4200,0,0,0,123.148148148148
22-Jan-2021 14:45:00,20.229765823642,22.227338888167,19.4086642807602,18.570900151132,19.7961417622296,5.7,4200,0,0,6600,1800,97.4537037037037
22-Jan-2021 15:00:00,22.6915341251986,19.6674427960102,19.3465378792837,21.4013598084887,21.9048944090214,5.6,0,4200,0,6600,1800,79.6296296296296
22-Jan-2021 15:15:00,20.1003414749522,22.1569763650318,19.3006796648383,21.836809740177,22.0549563306267,5.325,4200,0,0,6600,0,65.7407407407407
22-Jan-2021 15:30:00,22.5590376347235,19.5931702856315,19.2660510290032,22.1247514257191,19.6959958413265,5.05,0,4200,0,0,1800,51.8518518518519
22-Jan-2021 15:45:00,19.9657507101078,22.0787691524957,19.238264273368,19.3829461635407,21.8017765603582,4.775,0,0,4200,0,1800,37.962962962963
22-Jan-2021 16:00:00,19.6005477283006,19.5117796252975,21.4460530876369,18.9889360773036,21.9466751558493,4.5,0,4200,0,0,1800,27.7777777777778
22-Jan-2021 16:15:00,19.3345399582723,21.9984215726343,19.5187337107064,18.7135611174619,22.0297881955857,4.3,0,0,0,0,0,19.4444444444444
