Datetime,ZoneMeanAirTemperature 1,ZoneMeanAirTemperature 2,ZoneMeanAirTemperature 3,ZoneMeanAirTemperature 4,ZoneMeanAirTemperature 5,Environment,HeatInput 1,HeatInput 2,HeatInput 3,HeatInput 4,HeatInput 5,Total Solar Radiation
21-Jan-2021 19:45:00,23.3796159484871,22.4389330314816,23.8810488218395,22.9260391114032,20.2370467450746,4.975,4200,4200,4200,6600,0,0
21-Jan-2021 20:00:00,23.5162441079062,22.6776765879215,23.9073179063658,23.2679406323251,20.0107705934651,4.8,4200,4200,4200,0,0,0
21-Jan-2021 20:15:00,23.6254272390974,22.8598494062191,23.9359799501867,20.5767080147713,19.8501382606448,4.625,4200,4200,0,0,0,0
21-Jan-2021 20:30:00,23.7145086828627,23.0024493902651,21.7305510536771,20.2306473555986,19.7296960358531,4.45,4200,4200,0,0,0,0
21-Jan-2021 20:45:00,23.7874454925381,23.1154408205585,21.4245668216639,19.9952545239427,19.633800474782,4.275,4200,4200,0,0,0,0
21-Jan-2021 21:00:00,23.8476352368634,23.2061620967782,21.2239682514325,19.8189367117045,19.553794489971,4.1,4200,4200,0,6600,1800,0
21-Jan-2021 21:15:00,23.8981915086674,23.2804045244493,21.0835523519302,22.6247881735673,21.9287087589723,4,4200,4200,0,6600,1800,0
21-Jan-2021 21:30:00,23.9429430304948,23.3438608452824,20.9838802337117,23.0527066741217,22.2584423149723,3.9,4200,4200,0,6600,1800,0
21-Jan-2021 21:45:00,23.9824575642442,23.3984194631085,20.9125987463774,23.3450745016416,22.4763340106549,3.8,0,4200,0,6600,1800,0
21-Jan-2021 22:00:00,21.1967735019416,23.4461304315431,20.860773005403,23.5596381863455,22.6299187676161,3.7,0,4200,0,6600,1800,0
21-Jan-2021 22:15:00,20.7312628237772,23.4878808888465,20.8211358594357,23.7220426947041,22.7425398735012,3.675,0,0,0,0,0,0
21-Jan-2021 22:30:00,20.410407325854,20.7048715348062,20.7889204736166,20.905522814324,20.385612751804,3.65,0,4200,0,0,1800,0
21-Jan-2021 22:45:00,20.173561300149,23.0626246400758,20.7577603230843,20.4686781712528,22.5086022143325,3.625,0,0,0,0,0,0
21-Jan-2021 23:00:00,19.9930022168781,20.4187717662454,20.7265015741427,20.1676321112446,20.2361325438536,3.6,0,4200,0,0,0,0
21-Jan-2021 23:15:00,19.8512613527316,22.8577209970209,20.6941436659331,19.9440294784667,19.9594476484093,3.625,4200,0,0,0,0,0
21-Jan-2021 23:30:00,22.5594925578227,20.2688396744506,20.6616749495637,19.772781506361,19.7708570562668,3.65,0,0,0,6600,0,0
21-Jan-2021 23:45:00,20.1431856930797,19.9257275421792,20.6297836957658,22.5811917081454,19.6323205779043,3.675,4200,4200,0,0,0,0
22-Jan-2021 00:00:00,22.7398793531275,22.5089021864506,20.5994225633452,20.0654599798185,19.5270686684972,3.7,0,0,0,6600,0,0
22-Jan-2021 00:15:00,20.2625930308905,20.0081731952039,20.5711636594174,22.763146461944,19.4437537939299,3.8,4200,4200,0,0,0,0
22-Jan-2021 00:30:00,22.8219393121269,22.5479030602357,20.5447426325515,20.1892149847944,19.3778522867083,3.9,0,0,0,0,1800,0
22-Jan-2021 00:45:00,20.3203412549731,20.0311161816646,20.5194186185172,19.9062001592814,21.7662204271991,4,0,4200,4200,0,0,0
22-Jan-2021 01:00:00,20.0411717086796,22.561701854231,22.726558838861,19.7131150325767,19.6613702657638,4.1,0,0,0,0,1800,0
22-Jan-2021 01:15:00,19.8520224837758,20.0402696281509,20.7976722431981,19.5691319226737,21.9426541195042,4.2,0,4200,4200,0,0,0
22-Jan-2021 01:30:00,19.7116739550595,22.5684314586901,22.8952728413511,19.4574327611294,19.7772767826372,4.3,0,0,0,0,1800,0
22-Jan-2021 01:45:00,19.6040357443892,20.0455798338635,20.9035350698019,19.3684803911596,22.0204315187411,4.4,0,0,4200,0,0,0
22-Jan-2021 02:00:00,19.5180323466062,19.7516796479764,22.9614019606172,19.2954038230061,19.8298626346591,4.5,0,0,0,6600,1800,0
22-Jan-2021 02:15:00,19.4474144056488,19.5515417269473,20.9424301885703,22.1780221155011,22.0561283273435,4.375,4200,0,4200,0,0,0
22-Jan-2021 02:30:00,22.2041675010079,19.3988109104509,22.9824555059063,19.7153430128577,19.8502065111227,4.25,0,0,0,6600,0,0
22-Jan-2021 02:45:00,19.8238761205697,19.2805471183372,20.9532042047051,22.453397329905,19.6205638423119,4.125,4200,4200,4200,0,1800,0
22-Jan-2021 03:00:00,22.4474341102161,22.0066119545622,22.9874684667945,19.9086595810305,21.9092882418063,4,0,0,0,6600,0,0
22-Jan-2021 03:15:00,19.9908774067095,19.6053586689718,20.9559921384897,22.5919180997439,19.7392640287581,4.1,4200,4200,4200,0,1800,0
22-Jan-2021 03:30:00,22.5688232031586,22.2187938078793,22.9907865271702,20.0132511936387,21.9808821185995,4.2,0,0,0,6600,0,0
22-Jan-2021 03:45:00,20.0830955401843,19.7571678404146,20.960347512407,22.6742234129122,19.7899910768643,4.3,4200,4200,4200,0,1800,0
22-Jan-2021 04:00:00,22.6381796429448,22.3292943779828,22.9953622235246,20.0771881845503,22.0167366761571,4.4,0,0,0,6600,0,0
22-Jan-2021 04:15:00,20.1360548905846,19.839610719284,20.9651223837138,22.7246657060894,19.8163804493807,4.425,0,0,4200,0,0,0
22-Jan-2021 04:30:00,19.8565165231343,19.5694096945656,22.9994144331959,20.1162385582849,19.591389681164,4.45,0,0,0,6600,0,0
22-Jan-2021 04:45:00,19.6664546506781,19.3865397247574,20.9651871572472,22.7542200052296,19.4411962243578,4.475,0,0,4200,0,0,0
22-Jan-2021 05:00:00,19.5247554505591,19.2505216028309,22.9949023210248,20.1392060113041,19.3327286991528,4.5,0,0,0,0,0,0
22-Jan-2021 05:15:00,19.4151251192668,19.1454924516023,20.9566573482087,19.8284196123779,19.2502509567456,4.45,0,0,4200,0,0,0
22-Jan-2021 05:30:00,19.3255276822552,19.0597146420639,22.9807653219319,19.6142071225017,19.1819894885122,4.4,0,4200,0,0,0,0
22-Jan-2021 05:45:00,19.2514114259275,21.8099095767968,20.9371481037118,19.4537815873346,19.1246052001846,4.35,0,0,4200,0,0,0
22-Jan-2021 06:00:00,19.1885700853168,19.4257839997321,22.9586526556969,19.3286500342483,19.0743389218823,4.3,0,4200,0,0,0,0
22-Jan-2021 06:15:00,19.1342837688396,22.0482404213434,20.9138436028844,19.2285261964569,19.0295528858137,4.275,0,4200,0,0,0,0
22-Jan-2021 06:30:00,19.0864297680595,22.4123428684657,20.701349743681,19.1459469399326,18.9886091393041,4.25,0,4200,0,6600,1800,0
22-Jan-2021 06:45:00,19.0428100950707,22.6622622027951,20.5592864817696,22.019000065922,21.3935519707863,4.225,0,0,0,6600,1800,0
22-Jan-2021 07:00:00,19.0022292512655,20.024465106523,20.458602122732,22.4951624691612,21.7451669536817,4.2,4200,0,0,6600,1800,0.462962962962963
22-Jan-2021 07:15:00,21.7852277870359,19.6658679632175,20.3842512625574,22.823921985609,21.980719658356,4.025,4200,0,4200,0,1800,1.15740740740741
22-Jan-2021 07:30:00,22.2439899488423,19.4205642854127,22.5606366391977,20.1205335311086,22.1456482417951,3.85,4200,0,4200,0,1800,1.85185185185185
22-Jan-2021 07:45:00,22.5592558328929,19.2418759296934,22.846307410511,19.7662507322087,22.266628955932,3.675,4200,4200,4200,0,1800,2.5462962962963
22-Jan-2021 08:00:00,22.7907983719079,21.9289502624795,23.0313590894412,19.527899883497,22.3578641822842,3.5,4200,0,4200,0,1800,7.87037037037037
22-Jan-2021 08:15:00,22.9753024580843,19.5073486663082,23.162048561738,19.3580130646,22.4342806584758,3.65,0,0,4200,0,1800,15.5092592592593
22-Jan-2021 08:30:00,20.3152890846153,19.2965399523821,23.2602997676296,19.2410842580279,22.5098380161881,3.8,0,0,4200,0,1800,23.1481481481481
22-Jan-2021 08:45:00,19.9578642221001,19.1645616576908,23.3346251990656,19.1576742101975,22.5800914502005,3.95,4200,0,4200,6600,1800,30.787037037037
22-Jan-2021 09:00:00,22.5524773023771,19.0748750743292,23.3925574082391,22.0419987933161,22.6467750916314,4.1,4200,0,4200,6600,1800,44.4444444444444
22-Jan-2021 09:15:00,22.9101632290974,19.0203757688201,23.4443234863346,22.5437618619666,22.7201152966791,4.375,4200,0,0,6600,0,61.1111111111111
22-Jan-2021 09:30:00,23.1863811689384,18.9955413387698,21.2616334473683,22.9122083372975,20.3608610397983,4.65,4200,0,0,6600,0,77.7777777777778
22-Jan-2021 09:45:00,23.4180108592604,18.9890652247319,20.9792581982011,23.2015896754535,20.0629019974544,4.925,4200,4200,0,6600,0,94.4444444444444
22-Jan-2021 10:00:00,23.6211937607699,21.8166586651603,20.803534696987,23.4372852877498,19.8880121808948,5.2,4200,0,4200,6600,0,114.351851851852
22-Jan-2021 10:15:00,23.8124129385368,19.5133663493358,22.924348483176,23.6391538532151,19.7903772306495,5.4,0,0,4200,0,0,135.87962962963
22-Jan-2021 10:30:00,21.1769094410109,19.3991887312506,23.1827322343023,20.8748710261622,19.7442592361828,5.6,0,0,4200,0,0,157.407407407407
22-Jan-2021 10:45:00,20.862469141196,19.3540734913104,23.355947422666,20.5021283457575,19.7333774528404,5.8,0,0,4200,0,0,178.935185185185
22-Jan-2021 11:00:00,20.6931007980487,19.3447840276945,23.4811014010813,20.2742596899644,19.7467561669399,6,0,0,4200,0,1800,183.796296296296
22-Jan-2021 11:15:00,20.5810570474943,19.3409717744273,23.5730237600863,20.1151538677705,22.2006556245017,6.075,0,4200,0,0,1800,180.324074074074
22-Jan-2021 11:30:00,20.4932090999411,22.1528599752628,21.4088341711934,19.9936730491133,22.586265895941,6.15,4200,4200,0,0,1800,176.851851851852
22-Jan-2021 11:45:00,23.2457472124514,22.6390677605055,21.1333307931423,19.8992987076569,22.8463754547429,6.225,4200,4200,0,0,1800,173.37962962963
22-Jan-2021 12:00:00,23.6884740434336,22.9778854432285,20.9584660799364,19.823541537343,23.0320230268493,6.3,4200,0,0,0,1800,184.722222222222
22-Jan-2021 12:15:00,24.0211594251635,20.4244580175557,20.8444247959942,19.7754696900263,23.1879343008274,6.375,0,0,0,0,1800,203.472222222222
22-Jan-2021 12:30:00,21.4812549569317,20.1530333897853,20.7682654960866,19.753174136218,23.3308279696006,6.45,0,0,0,0,0,222.222222222222
22-Jan-2021 12:45:00,21.2299440923583,19.9971413008733,20.7146067822424,19.7489614833538,21.0197998564901,6.525,0,0,0,0,0,240.972222222222
22-Jan-2021 13:00:00,21.10122203116,19.9059795061264,20.6749538022211,19.7579157867388,20.7582785297609,6.6,4200,0,4200,0,0,237.962962962963
22-Jan-2021 13:15:00,23.8263084072118,19.8341273878442,22.8733525933978,19.7559880227374,20.5851517242034,6.45,4200,0,4200,0,0,224.074074074074
22-Jan-2021 13:30:00,24.230644146442,19.7644925567612,23.1724671673002,19.7359685301329,20.4470011563401,6.3,0,0,4200,0,0,210.185185185185
22-Jan-2021 13:45:00,21.674459651585,19.7015317406574,23.3676430972811,19.7074977201897,20.3352777664134,6.15,4200,4200,4200,6600,1800,196.296296296296
22-Jan-2021 14:00:00,24.1807473713233,22.464038333278,23.5036412045795,22.6170113318533,22.6847994531039,6,0,4200,4200,6600,1800,174.537037037037
22-Jan-2021 14:15:00,21.6197739055145,22.8976940238494,23.6052327577473,23.1090482324096,22.9811564841535,5.9,0,0,4200,6600,1800,148.842592592593
22-Jan-2021 14:30:00,21.2700917896509,20.3576342390713,23.6851913460704,23.4357582854064,23.1580434212492,5.8,0,0,4200,6600,1800,123.148148148148
22-Jan-2021 14:45:00,20.9991091459951,20.0488906599734,23.7485886519715,23.6627248841162,23.2647665977148,5.7,0,0,4200,6600,1800,97.4537037037037
22-Jan-2021 15:00:00,20.7675400813119,19.8232161241436,23.7991484128229,23.8210034412139,23.3256708386602,5.6,0,0,4200,6600,1800,79.6296296296296
22-Jan-2021 15:15:00,20.5736018321879,19.6479677295148,23.8418926689123,23.9377139172453,23.3648556878884,5.325,0,4200,0,6600,0,65.7407407407407
22-Jan-2021 15:30:00,20.4061057166491,22.3249376182179,21.6450069537579,24.0233131234853,20.9437737396345,5.05,4200,4200,0,0,0,51.8518518518519
22-Jan-2021 15:45:00,23.0776017436089,22.6986893635374,21.3455044246334,21.1410772284475,20.5666311845916,4.775,4200,0,0,6600,0,37.962962962963
22-Jan-2021 16:00:00,23.4372072896705,20.1187755306692,21.1495214981469,23.5890934039666,20.297756915368,4.5,4200,0,0,6600,0,27.7777777777778
22-Jan-2021 16:15:00,23.6643212593588,19.7890330836717,21.012898126761,23.7744409467407,20.095358475172,4.3,4200,0,0,6600,0,19.4444444444444
22-Jan-2021 16:30:00,23.817480385622,19.5591114372175,20.9140007048372,23.8901957442653,19.9390385698619,4.1,4200,0,0,6600,0,11.1111111111111
22-Jan-2021 16:45:00,23.9197944169166,19.3824084087753,20.8393941381818,23.9702013990355,19.8119415983292,3.9,4200,0,0,0,0,2.77777777777778
22-Jan-2021 17:00:00,23.9863842559717,19.2398076540108,20.7805977392926,21.0827772633227,19.7042411695969,3.7,4200,0,4200,0,0,0
22-Jan-2021 17:15:00,24.0371945414118,19.1263653009872,22.9650632568089,20.5902956841374,19.6153285717508,3.75,0,0,4200,0,0,0
22-Jan-2021 17:30:00,21.2649280070257,19.0414502541466,23.2549068974077,20.252668600294,19.5478879885449,3.8,4200,0,4200,0,0,0
22-Jan-2021 17:45:00,23.6327862519518,18.9739074912482,23.4401710913306,20.0046615526038,19.4921576269761,3.85,4200,0,4200,0,0,0
22-Jan-2021 18:00:00,23.8196869260247,18.9192382706345,23.5666979878633,19.8173705738843,19.4446816515098,3.9,0,0,4200,0,0,0
22-Jan-2021 18:15:00,21.123296932838,18.8742281920961,23.6570209392384,19.6726921521055,19.4030832902686,3.9,0,0,0,0,0,0
22-Jan-2021 18:30:00,20.7184230471903,18.8344734531344,21.488552674265,19.5574701801636,19.3643422407982,3.9,0,0,0,0,1800,0
22-Jan-2021 18:45:00,20.4382565090657,18.7973177977918,21.2035112375012,19.4628293100564,21.7708586909761,3.9,0,0,0,0,1800,0
22-Jan-2021 19:00:00,20.229448465914,18.761267821166,21.0133865408669,19.3829725705528,22.1214566650908,3.9,0,0,0,0,1800,0
22-Jan-2021 19:15:00,20.0679596380502,18.7259650017352,20.8759072008058,19.3142579032465,22.3524789354482,3.775,0,0,0,6600,1800,0
22-Jan-2021 19:30:00,19.9368210261715,18.6888582692058,20.7704985304997,22.1954969615605,22.5108150708324,3.65,0,4200,0,6600,1800,0
22-Jan-2021 19:45:00,19.8286404978912,21.4730002544831,20.6886593712527,22.6767755468314,22.6253381789016,3.525,0,4200,0,6600,1800,0
22-Jan-2021 20:00:00,19.7378044661599,21.9339692866722,20.6255105733307,23.0077821679645,22.7114700241358,3.4,4200,4200,0,6600,1800,0
22-Jan-2021 20:15:00,22.4813142662441,22.2494202213636,20.5766667555622,23.2505662012509,22.7782482608843,3.375,4200,4200,0,6600,1800,0
22-Jan-2021 20:30:00,22.9133022212864,22.4813726455414,20.539998691661,23.4355082367755,22.8337973557738,3.35,4200,0,0,0,1800,0
22-Jan-2021 20:45:00,23.2071181595962,19.8357006698853,20.5120410065085,20.63515242797,22.8798092763053,3.325,4200,0,0,0,1800,0
22-Jan-2021 21:00:00,23.419507340845,19.474134307174,20.4868452395374,20.2108962716002,22.9173446220052,3.3,4200,0,0,6600,1800,0
22-Jan-2021 21:15:00,23.577208809941,19.2304275198465,20.4619566085008,22.8634945215921,22.947997801476,3.25,4200,0,4200,6600,1800,0
22-Jan-2021 21:30:00,23.6966918553145,19.0526614335857,22.6727161799937,23.1856225005268,22.9746435851485,3.2,0,0,4200,6600,1800,0
22-Jan-2021 21:45:00,20.9695132942138,18.9194694006823,22.985011827066,23.404843977684,23.0008155441303,3.15,0,4200,4200,6600,0,0
22-Jan-2021 22:00:00,20.54813767833,21.6380066264202,23.1914066852727,23.5692211659334,20.5836717043903,3.1,4200,4200,4200,6600,0,0
22-Jan-2021 22:15:00,23.0817860713389,22.054530194914,23.3380558800372,23.6972834462466,20.2232956958211,3.325,0,0,0,0,0,0
22-Jan-2021 22:30:00,20.5539617844623,19.5249588037309,21.2161077205864,20.8609356763832,19.9889326400375,3.55,4200,4200,0,0,0,0
22-Jan-2021 22:45:00,23.0753498485312,22.0641165688419,20.96807635555,20.4117134804775,19.8228213868742,3.775,0,0,0,0,0,0
22-Jan-2021 23:00:00,20.545837189757,19.5538308219173,20.807888510778,20.1028013007281,19.6988936302254,4,4200,4200,4200,0,0,0
22-Jan-2021 23:15:00,23.0674832260884,22.0934774212497,22.9276014157308,19.8750319064413,19.603111038399,3.925,0,0,0,6600,0,0
22-Jan-2021 23:30:00,20.5345975161011,19.5767699966937,20.9403989460725,22.6413587386664,19.5209822130692,3.85,4200,4200,4200,0,0,0
22-Jan-2021 23:45:00,23.0524654645842,22.1090520068715,23.0004441055181,20.0955645388091,19.4532504654891,3.775,0,0,0,6600,0,0
23-Jan-2021 00:00:00,20.5204377747723,19.5899160738757,20.9851618302472,22.7720795738699,19.3959277688513,3.7,4200,0,4200,0,0,0
23-Jan-2021 00:15:00,23.0390005495956,19.2990519695814,23.0291940717431,20.1814635691792,19.3462295895551,3.625,0,0,0,6600,0,0
23-Jan-2021 00:30:00,20.5068119497458,19.1015953187143,21.0026467216206,22.8299464017093,19.302016703508,3.55,0,0,0,0,0,0
23-Jan-2021 00:45:00,20.2034020889688,18.9548268812085,20.8046744594348,20.220515487565,19.2617045206989,3.475,0,4200,0,0,1800,0
23-Jan-2021 01:00:00,19.9925294032197,21.6614503592749,20.6719250953129,19.9108717208811,21.6666760022611,3.4,0,0,0,0,0,0
23-Jan-2021 01:15:00,19.8333506889023,19.2454827306522,20.5744612464756,19.6967777979801,19.5717875046653,3.4,0,4200,0,0,1800,0
23-Jan-2021 01:30:00,19.7095006057986,21.8450520522776,20.497921182152,19.5357811015512,21.8590053617902,3.4,0,0,0,0,0,0
23-Jan-2021 01:45:00,19.6094860335405,19.3708353620888,20.4352438203294,19.4095136736057,19.6960209120062,3.4,4200,4200,4200,0,1800,0
23-Jan-2021 02:00:00,22.3475310487285,21.9322844522123,22.6148991060744,19.307449363759,21.9387385028624,3.4,0,0,0,0,0,0
